talk_id,url,title,description,film_date,duration,views,main_tag,speaker_id,laughter_count,applause_count,language,event_id
670,https://www.ted.com/talks/marcus_du_sautoy_symmetry_reality_s_riddle,"Symmetry, reality's riddle","The world turns on symmetry -- from the spin of subatomic particles to the dizzying beauty of an arabesque. But there's more to it than meets the eye. Here, Oxford mathematician Marcus du Sautoy offers a glimpse of the invisible numbers that marry all symmetrical objects.",2009-07-24,1099,1192951,art,420,2.0,2.0,English,77
718,https://www.ted.com/talks/steven_cowley_fusion_is_energy_s_future,Fusion is energy's future,"Physicist Steven Cowley is certain that nuclear fusion is the only truly sustainable solution to the fuel crisis. He explains why fusion will work -- and details the projects that he and many others have devoted their lives to, working against the clock to create a new source of energy.",2009-07-22,594,846024,environment,463,3.0,1.0,English,77
684,https://www.ted.com/talks/cynthia_schneider_the_surprising_spread_of_idol_tv,The surprising spread of Idol TV,"Cynthia Schneider looks at two international ""American Idol""-style shows -- one in Afghanistan, and one in the United Arab Emirates -- and shows the surprising effect that these reality-TV competitions are creating in their societies.",2009-07-07,337,600930,culture,585,1.0,1.0,English,77
700,https://www.ted.com/talks/gordon_brown_global_ethic_vs_national_interest,Global ethic vs. national interest,"Can the interests of an individual nation be reconciled with humanity's greater good? Can a patriotic, nationally elected politician really give people in other countries equal consideration? Following his TEDTalk calling for a global ethic, UK Prime Minister Gordon Brown fields questions from TED Curator Chris Anderson.",2009-07-22,1030,668861,global issues,521,5.0,3.0,English,77
680,https://www.ted.com/talks/stefana_broadbent_how_the_internet_enables_intimacy,How the Internet enables intimacy,"We worry that IM, texting, Facebook are spoiling human intimacy, but Stefana Broadbent's research shows how communication tech is capable of cultivating deeper relationships, bringing love across barriers like distance and workplace rules.",2009-07-25,531,1454363,technology,462,0.0,0.0,English,77
672,https://www.ted.com/talks/matthew_white_the_modern_euphonium,The modern euphonium,"The euphonium, with its sweet brass sound, is rarely heard outside of traditional brass bands. Cutting loose on the euph, prodigy Matthew White performs Nat McIntosh's hip-hop-inflected ""The Warrior Comes Out to Play.""",2009-07-23,141,1093500,creativity,482,,,English,77
681,https://www.ted.com/talks/cameron_sinclair_the_refugees_of_boom_and_bust,The refugees of boom-and-bust,"At TEDGlobal U, Cameron Sinclair shows the unreported cost of real estate megaprojects gone bust: thousands of migrant construction laborers left stranded and penniless. To his fellow architects, he says there is only one ethical response.",2009-02-21,185,453670,technology,54,0.0,1.0,English,77
710,https://www.ted.com/talks/shereen_el_feki_pop_culture_in_the_arab_world,Pop culture in the Arab world,"Shereen El Feki shows how some Arab cultures are borrowing trademarks of Western pop culture -- music videos, comics, even Barbie -- and adding a culturally appropriate twist. The hybridized media shows how two civilizations, rather than dividing, can dovetail.",2009-07-12,305,674430,culture,624,1.0,1.0,English,77
643,https://www.ted.com/talks/taryn_simon_photographs_of_secret_sites,Photographs of secret sites,"Taryn Simon exhibits her startling take on photography -- to reveal worlds and people we would never see otherwise. She shares two projects: one documents otherworldly locations typically kept secret from the public, the other involves haunting portraits of men convicted for crimes they did not commit.",2009-07-23,1052,1812960,culture,474,4.0,1.0,English,77
642,https://www.ted.com/talks/william_kamkwamba_how_i_harnessed_the_wind,How I harnessed the wind,"At age 14, in poverty and famine, a Malawian boy built a windmill to power his family's home. Now at 22, William Kamkwamba, who speaks at TED, here, for the second time, shares in his own words the moving tale of invention that changed his life.",2009-07-23,359,3106026,creativity,135,5.0,2.0,English,77
650,https://www.ted.com/talks/carolyn_steel_how_food_shapes_our_cities,How food shapes our cities,"Every day, in a city the size of London, 30 million meals are served. But where does all the food come from? Architect Carolyn Steel discusses the daily miracle of feeding a city, and shows how ancient food routes shaped the modern world.",2009-07-22,940,1319997,culture,475,2.0,1.0,English,77
634,https://www.ted.com/talks/bjarke_ingels_3_warp_speed_architecture_tales,3 warp-speed architecture tales,"Danish architect Bjarke Ingels rockets through photo/video-mingled stories of his eco-flashy designs. His buildings not only look like nature -- they act like nature: blocking the wind, collecting solar energy -- and creating stunning views.",2009-07-23,1094,2678623,design,490,13.0,6.0,English,77
633,https://www.ted.com/talks/misha_glenny_the_real_story_of_mcmafia_how_global_crime_networks_work,The real story of McMafia -- how global crime networks work,"Journalist Misha Glenny spent several years in a courageous investigation of organized crime networks, which have grown to an estimated 15% of the global economy. From the Russian mafia to the giant drug cartels, his sources include not just intelligence and law enforcement officials but criminal insiders.",2009-07-23,1170,1131315,global issues,486,2.0,2.0,English,77
655,https://www.ted.com/talks/eric_sanderson_new_york_before_the_city,New York -- before the City,"400 years after Hudson found New York harbor, Eric Sanderson shares how he made a 3D map of Mannahatta's fascinating pre-city ecology of hills, rivers, wildlife -- accurate down to the block -- when Times Square was a wetland and you couldn't get delivery.",2009-07-22,969,2924035,technology,472,2.0,2.0,English,77
639,https://www.ted.com/talks/imogen_heap_wait_it_out,"""Wait It Out""","Imogen Heap plays a powerful stripped-down version of ""Wait It Out,"" from her new record, Ellipse.",2009-07-22,237,1113481,creativity,487,0.0,1.0,English,77
646,https://www.ted.com/talks/tim_brown_designers_think_big,Designers -- think big!,"Tim Brown says the design profession has a bigger role to play than just creating nifty, fashionable little objects. He calls for a shift to local, collaborative, participatory ""design thinking"" -- starting with the example of 19th-century design thinker Isambard Kingdom Brunel.",2009-07-22,1010,2131302,design,308,0.0,1.0,English,77
654,https://www.ted.com/talks/sam_martin_claim_your_manspace,"Claim your ""manspace""","Author Sam Martin shares photos of a quirky world hobby that's trending with the XY set: ""manspaces."" (They're custom-built hangouts where a man can claim a bit of his own territory to work, relax, be himself.) Grab a cold one and enjoy.",2009-07-24,267,957970,culture,564,1.0,1.0,English,77
664,https://www.ted.com/talks/marc_koska_1_3m_reasons_to_re_invent_the_syringe,1.3m reasons to re-invent the syringe,"Reuse of syringes, all too common in under-funded clinics, kills 1.3 million each year. Marc Koska clues us in to this devastating global problem with facts, photos and hidden-camera footage. He shares his solution: a low-cost syringe that can't be used twice.",2009-07-24,285,720589,science,570,0.0,2.0,English,77
658,https://www.ted.com/talks/rory_sutherland_life_lessons_from_an_ad_man,Life lessons from an ad man,"Advertising adds value to a product by changing our perception, rather than the product itself. Rory Sutherland makes the daring assertion that a change in perceived value can be just as satisfying as what we consider “real” value -- and his conclusion has interesting consequences for how we look at life.",2009-07-23,999,3440393,business,476,27.0,6.0,English,77
653,https://www.ted.com/talks/beau_lotto_optical_illusions_show_how_we_see,Optical illusions show how we see,"Beau Lotto's color games puzzle your vision, but they also spotlight what you can't normally see: how your brain works. This fun, first-hand look at your own versatile sense of sight reveals how evolution tints your perception of what's really out there.",2009-07-23,990,7534460,science,419,9.0,2.0,English,77
665,https://www.ted.com/talks/ian_goldin_navigating_our_global_future,Navigating our global future,"As globalization and technological advances bring us hurtling towards a new integrated future, Ian Goldin warns that not all people may benefit equally. But, he says, if we can recognize this danger, we might yet realize the possibility of improved life for everyone.",2009-07-23,426,1259219,technology,573,1.0,1.0,English,77
641,https://www.ted.com/talks/evgeny_morozov_how_the_net_aids_dictatorships,How the Net aids dictatorships,"TED Fellow and journalist Evgeny Morozov punctures what he calls ""iPod liberalism"" -- the assumption that tech innovation always promotes freedom, democracy -- with chilling examples of ways the Internet helps oppressive regimes stifle dissent.",2009-07-23,713,526078,technology,505,3.0,1.0,English,77
659,https://www.ted.com/talks/henry_markram_a_brain_in_a_supercomputer,A brain in a supercomputer,"Henry Markram says the mysteries of the mind can be solved -- soon. Mental illness, memory, perception: they're made of neurons and electric signals, and he plans to find them with a supercomputer that models all the brain's 100,000,000,000,000 synapses.",2009-07-23,890,1539920,technology,421,1.0,1.0,English,77
628,https://www.ted.com/talks/james_balog_time_lapse_proof_of_extreme_ice_loss,Time-lapse proof of extreme ice loss,"Photographer James Balog shares new image sequences from the Extreme Ice Survey, a network of time-lapse cameras recording glaciers receding at an alarming rate, some of the most vivid evidence yet of climate change.",2009-07-23,1162,1108662,science,459,1.0,1.0,English,77
648,https://www.ted.com/talks/garik_israelian_how_spectroscopy_could_reveal_alien_life,How spectroscopy could reveal alien life,"Garik Israelian is a spectroscopist, studying the spectrum emitted by a star to figure out what it's made of and how it might behave. It's a rare and accessible look at this discipline, which may be coming close to finding a planet friendly to life.",2009-07-23,952,673147,science,491,5.0,1.0,English,77
627,https://www.ted.com/talks/steve_truglia_a_leap_from_the_edge_of_space,A leap from the edge of space,"At his day job, Steve Truglia flips cars, walks through fire and falls out of buildings -- pushing technology to make stunts bigger, safer, more awesome. He talks us through his next stunt: the highest jump ever attempted, from the very edge of space.",2009-07-22,870,635572,technology,480,1.0,2.0,English,77
630,https://www.ted.com/talks/rebecca_saxe_how_we_read_each_other_s_minds,How we read each other's minds,"Sensing the motives and feelings of others is a natural talent for humans. But how do we do it? Here, Rebecca Saxe shares fascinating lab work that uncovers how the brain thinks about other peoples' thoughts -- and judges their actions.",2009-07-22,1011,3450833,science,473,7.0,2.0,English,77
629,https://www.ted.com/talks/lewis_pugh_how_i_swam_the_north_pole,How I swam the North Pole,Lewis Pugh talks about his record-breaking swim across the North Pole. He braved the icy waters (in a Speedo) to highlight the melting icecap. Watch for astonishing footage -- and some blunt commentary on the realities of supercold-water swims.,2009-09-09,1133,870480,science,469,3.0,4.0,English,77
640,https://www.ted.com/talks/jonathan_zittrain_the_web_as_random_acts_of_kindness,The Web as random acts of kindness,"Feeling like the world is becoming less friendly? Social theorist Jonathan Zittrain begs to differ. The Internet, he suggests, is made up of millions of disinterested acts of kindness, curiosity and trust.",2009-07-22,1191,973560,technology,493,20.0,2.0,English,77
652,https://www.ted.com/talks/chimamanda_ngozi_adichie_the_danger_of_a_single_story,The danger of a single story,"Our lives, our cultures, are composed of many overlapping stories. Novelist Chimamanda Adichie tells the story of how she found her authentic cultural voice -- and warns that if we hear only a single story about another person or country, we risk a critical misunderstanding.",2009-07-23,1129,29554846,culture,458,10.0,2.0,English,77
666,https://www.ted.com/talks/david_deutsch_a_new_way_to_explain_explanation,A new way to explain explanation,"For tens of thousands of years our ancestors understood the world through myths, and the pace of change was glacial. The rise of scientific understanding transformed the world within a few centuries. Why? Physicist David Deutsch proposes a subtle answer.",2009-07-23,998,1470187,science,48,8.0,1.0,English,77
660,https://www.ted.com/talks/julian_treasure_the_4_ways_sound_affects_us,The 4 ways sound affects us,"Playing sound effects both pleasant and awful, Julian Treasure shows how sound affects us in four significant ways. Listen carefully for a shocking fact about noisy open-plan offices.",2009-07-21,346,2157238,business,567,2.0,1.0,English,77
649,https://www.ted.com/talks/stefan_sagmeister_the_power_of_time_off,The power of time off,"Every seven years, designer Stefan Sagmeister closes his New York studio for a yearlong sabbatical to rejuvenate and refresh their creative outlook. He explains the often overlooked value of time off and shows the innovative projects inspired by his time in Bali.",2009-07-23,1060,3604074,design,53,10.0,2.0,English,77
663,https://www.ted.com/talks/itay_talgam_lead_like_the_great_conductors,Lead like the great conductors,"An orchestra conductor faces the ultimate leadership challenge: creating perfect harmony without saying a word. In this charming talk, Itay Talgam demonstrates the unique styles of six great 20th-century conductors, illustrating crucial lessons for all leaders.",2009-07-24,1251,3961371,society,477,27.0,2.0,English,77
645,https://www.ted.com/talks/parag_khanna_mapping_the_future_of_countries,Mapping the future of countries,"Many people think the lines on the map no longer matter, but Parag Khanna says they do. Using maps of the past and present, he explains the root causes of border conflicts worldwide and proposes simple yet cunning solutions for each.",2009-07-23,1133,1620912,culture,499,0.0,1.0,English,77
635,https://www.ted.com/talks/john_lloyd_an_inventory_of_the_invisible,An inventory of the invisible,"Nature's mysteries meet tack-sharp wit in this hilarious, 10-minute mix of quips and fun lessons, as comedian, writer and TV man John Lloyd plucks at the substance of several things not seen.",2009-07-23,624,1251363,science,502,20.0,2.0,English,77
647,https://www.ted.com/talks/karen_armstrong_let_s_revive_the_golden_rule,Let's revive the Golden Rule,"Weeks from the Charter for Compassion launch, Karen Armstrong looks at religion's role in the 21st century: Will its dogmas divide us? Or will it unite us for common good? She reviews the catalysts that can drive the world's faiths to rediscover the Golden Rule.",2009-07-24,594,1012111,global issues,208,0.0,1.0,English,77
622,https://www.ted.com/talks/cary_fowler_one_seed_at_a_time_protecting_the_future_of_food,"One seed at a time, protecting the future of food","The wheat, corn and rice we grow today may not thrive in a future threatened by climate change. Cary Fowler takes us inside the Svalbard Global Seed Vault, a vast treasury buried within a frozen mountain in Norway, that stores a diverse group of food-crop seeds ... for whatever tomorrow may bring.",2009-07-23,1028,876623,environment,466,4.0,2.0,English,77
608,https://www.ted.com/talks/paul_romer_why_the_world_needs_charter_cities,Why the world needs charter cities,"How can a struggling country break out of poverty if it's trapped in a system of bad rules? Economist Paul Romer unveils a bold idea: ""charter cities,"" city-scale administrative zones governed by a coalition of nations. (Could Guantánamo Bay become the next Hong Kong?)",2009-07-22,1109,719684,culture,471,3.0,1.0,English,77
623,https://www.ted.com/talks/joshua_silver_adjustable_liquid_filled_eyeglasses,Adjustable liquid-filled eyeglasses,"Josh Silver delivers his brilliantly simple solution for correcting vision at the lowest cost possible -- adjustable, liquid-filled lenses. At TEDGlobal 2009, he demos his affordable eyeglasses and reveals his global plan to distribute them to a billion people in need by 2020.",2009-07-23,334,878041,global issues,494,0.0,2.0,English,77
614,https://www.ted.com/talks/janine_benyus_biomimicry_in_action,Biomimicry in action,"Janine Benyus has a message for inventors: When solving a design problem, look to nature first. There you'll find inspired designs for making things waterproof, aerodynamic, solar-powered and more. Here she reveals dozens of new products that take their cue from nature with spectacular results.",2009-07-22,1062,1590546,design,19,1.0,1.0,English,77
604,https://www.ted.com/talks/gordon_brown_wiring_a_web_for_global_good,Wiring a web for global good,"We're at a unique moment in history, says UK Prime Minister Gordon Brown: we can use today's interconnectedness to develop our shared global ethic -- and work together to confront the challenges of poverty, security, climate change and the economy.",2009-07-21,1003,1192926,technology,521,5.0,2.0,English,77
619,https://www.ted.com/talks/eric_giler_a_demo_of_wireless_electricity,A demo of wireless electricity,"Eric Giler wants to untangle our wired lives with cable-free electric power. Here, he covers what this sci-fi tech offers, and demos MIT's breakthrough version, WiTricity -- a near-to-market invention that may soon recharge your cell phone, car, pacemaker.",2009-07-23,609,2287773,science,485,0.0,4.0,English,77
625,https://www.ted.com/talks/geoff_mulgan_post_crash_investing_in_a_better_world,"Post-crash, investing in a better world","As we reboot the world's economy, Geoff Mulgan poses a question: Instead of sending bailout money to doomed old industries, why not use stimulus funds to bootstrap some new, socially responsible companies -- and make the world a little bit better?",2009-07-24,1080,373790,technology,517,1.0,1.0,English,77
607,https://www.ted.com/talks/elaine_morgan_i_believe_we_evolved_from_aquatic_apes,I believe we evolved from aquatic apes,"(NOTE: Statements in this talk have been challenged by scientists working in this field. Read ""Criticisms &amp; updates"" below for more details.) Elaine Morgan was a tenacious proponent of a theory that is not widely accepted. The aquatic ape hypothesis lays out the idea that humans evolved from primate ancestors who dwelt in watery habitats. Hear her spirited defense of the idea -- and her theory on why science doesn't take it seriously.",2009-07-22,1033,1463745,science,504,0.0,0.0,English,77
615,https://www.ted.com/talks/emmanuel_jal_the_music_of_a_war_child,The music of a war child,"For five years, young Emmanuel Jal fought as a child soldier in the Sudan. Rescued by an aid worker, he's become an international hip-hop star and an activist for kids in war zones. In words and lyrics, he tells the story of his amazing life.",2009-07-23,1083,1008393,global issues,492,2.0,7.0,English,77
613,https://www.ted.com/talks/michael_pritchard_how_to_make_filthy_water_drinkable,How to make filthy water drinkable,"Too much of the world lacks access to clean drinking water. Engineer Michael Pritchard did something about it -- inventing the portable Lifesaver filter, which can make the most revolting water drinkable in seconds. An amazing demo from TEDGlobal 2009.",2009-07-22,571,4959992,technology,511,7.0,5.0,English,77
610,https://www.ted.com/talks/willard_wigan_hold_your_breath_for_micro_sculpture,Hold your breath for micro-sculpture,"Willard Wigan tells the story of how a difficult and lonely childhood drove him to discover his unique ability -- to create art so tiny that it can't be seen with the naked eye. His slideshow of figures, as seen through a microscope, can only be described as mind-boggling.",2009-07-21,1183,794579,art,483,23.0,8.0,English,77
626,https://www.ted.com/talks/evan_grant_making_sound_visible_through_cymatics,Making sound visible through cymatics,"Evan Grant demonstrates the science and art of cymatics, a process for making soundwaves visible. Useful for analyzing complex sounds (like dolphin calls), it also makes complex and beautiful designs.",2009-07-23,279,1067747,science,522,0.0,2.0,English,77
605,https://www.ted.com/talks/alain_de_botton_a_kinder_gentler_philosophy_of_success,"A kinder, gentler philosophy of success","Alain de Botton examines our ideas of success and failure -- and questions the assumptions underlying these two judgments. Is success always earned? Is failure? He makes an eloquent, witty case to move beyond snobbery to find true pleasure in our work.",2009-07-21,1011,8550267,culture,464,10.0,3.0,English,77
618,https://www.ted.com/talks/dan_pink_the_puzzle_of_motivation,The puzzle of motivation,"Career analyst Dan Pink examines the puzzle of motivation, starting with a fact that social scientists know but most managers don't: Traditional rewards aren't always as effective as we think. Listen for illuminating stories -- and maybe, a way forward.",2009-07-24,1116,27941388,science,510,11.0,2.0,English,77
848,https://www.ted.com/talks/simon_sinek_how_great_leaders_inspire_action,How great leaders inspire action,"Simon Sinek has a simple but powerful model for inspirational leadership -- starting with a golden circle and the question: ""Why?""  His examples include Apple, Martin Luther King Jr. and the Wright brothers ...",2009-09-17,1084,57252449,business,703,3.0,1.0,English,268
820,https://www.ted.com/talks/dennis_hong_my_seven_species_of_robot_and_how_we_created_them,My seven species of robot -- and how we created them,"Meet seven all-terrain robots -- like the humanoid, soccer-playing DARwIn and the cliff-gripping CLIMBeR -- built by Dennis Hong's robotics team at RoMeLa, based at Virginia Tech. Watch to the end for the five creative secrets to his lab's success.",2009-09-10,955,2300601,science,691,6.0,3.0,English,238
804,https://www.ted.com/talks/joel_levine_why_we_need_to_go_back_to_mars,Why we need to go back to Mars,"Planetary scientist Joel Levine shows some intriguing -- and puzzling -- new discoveries about Mars: craters full of ice, traces of ancient oceans, and compelling hints at the presence, sometime in the past, of life. He makes the case for going back to Mars to find out more.",2009-11-20,974,815020,science,684,3.0,1.0,English,238
819,https://www.ted.com/talks/dean_kamen_the_emotion_behind_invention,The emotion behind invention,"Soldiers who've lost limbs in service face a daily struggle unimaginable to most of us. At TEDMED, Dean Kamen talks about the profound people and stories that motivated his work to give parts of their lives back with his design for a remarkable prosthetic arm.",2009-10-26,1172,613754,technology,10,8.0,3.0,English,89
792,https://www.ted.com/talks/eric_mead_the_magic_of_the_placebo,The magic of the placebo,"Sugar pills, injections of nothing -- studies show that, more often than you'd expect, placebos really work. At TEDMED, magician Eric Mead does a trick to prove that, even when you know something's not real, you can still react as powerfully as if it is. (Warning: This talk is not suitable for viewers who are disturbed by needles or blood.)",2009-10-10,545,1256379,science,677,9.0,3.0,English,89
791,https://www.ted.com/talks/ken_kamler_medical_miracle_on_everest,Medical miracle on Everest,"The second deadliest day in the history of Mount Everest climbs happened in 1996 -- and Ken Kamler was the only doctor on the mountain that day. He shares the incredible story of the climbers' battle to save lives in extreme conditions, and uses brain imaging technology to map the medical miracle of one man who survived roughly 36 hours buried in the snow.",2009-10-10,1249,865237,science,676,3.0,1.0,English,89
772,https://www.ted.com/talks/eric_topol_the_wireless_future_of_medicine,The wireless future of medicine,"Eric Topol says we'll soon use our smartphones to monitor our vital signs and chronic conditions. At TEDMED, he highlights several of the most important wireless devices in medicine's future -- all helping to keep more of us out of hospital beds.",2009-10-10,1018,805384,technology,669,2.0,2.0,English,89
769,https://www.ted.com/talks/aimee_mullins_the_opportunity_of_adversity,The opportunity of adversity,"The thesaurus might equate ""disabled"" with synonyms like ""useless"" and ""mutilated,"" but ground-breaking runner Aimee Mullins is out to redefine the word. Defying these associations, she shows how adversity -- in her case, being born without shinbones -- actually opens the door for human potential.",2009-10-10,1318,2660928,society,402,3.0,2.0,English,89
797,https://www.ted.com/talks/eric_dishman_take_health_care_off_the_mainframe,Take health care off the mainframe,"At TEDMED, Eric Dishman makes a bold argument: The US health care system is like computing circa 1959, tethered to big, unwieldy central systems: hospitals, doctors, nursing homes. As our aging population booms, it's imperative, he says, to create personal, networked, home-based health care for all.",2009-11-11,1001,454429,science,679,0.0,1.0,English,89
741,https://www.ted.com/talks/david_blaine_how_i_held_my_breath_for_17_minutes,How I held my breath for 17 minutes,"In this highly personal talk from TEDMED, magician and stuntman David Blaine describes what it took to hold his breath underwater for 17 minutes -- a world record (only two minutes shorter than this entire talk!) -- and what his often death-defying work means to him. Warning: do NOT try this at home.",2009-10-27,1219,28534326,biology,651,0.0,0.0,English,89
759,https://www.ted.com/talks/jamie_heywood_the_big_idea_my_brother_inspired,The big idea my brother inspired,"When Jamie Heywood's brother was diagnosed with ALS, he devoted his life to fighting the disease as well. The Heywood brothers built an ingenious website where people share and track data on their illnesses -- and they discovered that the collective data had enormous power to comfort, explain and predict.",2009-10-10,1014,609494,health,662,2.0,1.0,English,89
761,https://www.ted.com/talks/david_agus_a_new_strategy_in_the_war_on_cancer,A new strategy in the war on cancer,"Too often, cancer treatments have a short-sighted focus on individual cells, says David Agus. He suggests a new, cross-disciplinary approach, using atypical drugs, computer modeling and protein analysis to diagnose and treat the whole body.",2009-10-10,1424,862888,technology,663,1.0,0.0,English,89
748,https://www.ted.com/talks/bill_davenhall_your_health_depends_on_where_you_live,Your health depends on where you live,"Where you live: It impacts your health as much as diet and genes do, but it's not part of your medical records. At TEDMED, Bill Davenhall shows how overlooked government geo-data (from local heart-attack rates to toxic dumpsite info) can mesh with mobile GPS apps to keep doctors in the loop. Call it ""geo-medicine.""",2009-10-25,565,1019364,technology,657,1.0,1.0,English,89
744,https://www.ted.com/talks/anthony_atala_growing_new_organs,Growing new organs,"Anthony Atala's state-of-the-art lab grows human organs -- from muscles to blood vessels to bladders, and more. At TEDMED, he shows footage of his bio-engineers working with some of its sci-fi gizmos, including an oven-like bioreactor (preheat to 98.6 F) and a machine that ""prints"" human tissue.",2009-10-21,1072,1978561,science,653,4.0,2.0,English,89
787,https://www.ted.com/talks/srikumar_rao_plug_into_your_hard_wired_happiness,Plug into your hard-wired happiness,"We all strive for happiness -- but we spend most of our lives learning to be unhappy, says Srikumar Rao. In this practical talk, he teaches how to break free of the ""I'd be happy if ..."" mental model, and embrace our hard-wired happiness.",2009-05-05,1092,1150795,business,674,4.0,0.0,English,0
760,https://www.ted.com/talks/george_whitesides_a_lab_the_size_of_a_postage_stamp,A lab the size of a postage stamp,Traditional lab tests for disease diagnosis can be too expensive and cumbersome for the regions most in need. George Whitesides' ingenious answer is a foolproof tool that can be manufactured at virtually zero cost.,2009-07-28,976,554889,science,609,6.0,1.0,English,148
708,https://www.ted.com/talks/marc_pachter_the_art_of_the_interview,The art of the interview,"Marc Pachter has conducted live interviews with some of the most intriguing characters in recent American history as part of a remarkable series created for the Smithsonian's National Portrait Gallery. He reveals the secret to a great interview and shares extraordinary stories of talking with Steve Martin, Clare Booth Luce and more.",2008-01-09,1254,939330,history,590,2.0,0.0,English,5
705,https://www.ted.com/talks/scott_kim_the_art_of_puzzles,The art of puzzles,"At the 2008 EG conference, famed puzzle designer Scott Kim takes us inside the puzzle-maker's frame of mind. Sampling his career's work, he introduces a few of the most popular types, and shares the fascinations that inspired some of his best.",2008-12-11,709,600873,design,589,3.0,2.0,English,5
548,https://www.ted.com/talks/dan_ariely_are_we_in_control_of_our_own_decisions,Are we in control of our own decisions?,"Behavioral economist Dan Ariely, the author of Predictably Irrational, uses classic visual illusions and his own counterintuitive (and sometimes shocking) research findings to show how we're not as rational as we think when we make decisions.",2008-12-12,1046,7655390,science,332,23.0,1.0,English,5
495,https://www.ted.com/talks/david_pogue_cool_tricks_your_phone_can_do,Cool tricks your phone can do,"In this engaging talk from the EG'08 conference, New York Times tech columnist David Pogue rounds up some handy cell phone tools and services that can boost your productivity and lower your bills (and your blood pressure).",2008-12-12,1623,961826,technology,8,42.0,4.0,English,5
488,https://www.ted.com/talks/adam_savage_my_obsession_with_objects_and_the_stories_they_tell,My obsession with objects and the stories they tell,"Adam Savage talks about his fascination with the dodo bird, and how it led him on a strange and surprising double quest. It's an entertaining adventure through the mind of a creative obsessive.",2008-12-12,938,1980614,technology,422,3.0,1.0,English,5
517,https://www.ted.com/talks/tim_ferriss_smash_fear_learn_anything,"Smash fear, learn anything","From the EG conference: Productivity guru Tim Ferriss' fun, encouraging anecdotes show how one simple question -- ""What's the worst that could happen?"" -- is all you need to learn to do anything.",2008-12-05,985,4047186,work,433,8.0,1.0,English,5
477,https://www.ted.com/talks/mike_rowe_learning_from_dirty_jobs,Learning from dirty jobs,"Mike Rowe, the host of ""Dirty Jobs,"" tells some compelling (and horrifying) real-life job stories. Listen for his insights and observations about the nature of hard work, and how it's been unjustifiably degraded in society today.",2008-12-12,1202,9701103,entertainment,414,20.0,1.0,English,5
472,https://www.ted.com/talks/miru_kim_my_underground_art_explorations,My underground art explorations,"At the 2008 EG Conference, artist Miru Kim talks about her work. Kim explores industrial ruins underneath New York and then photographs herself in them, nude -- to bring these massive, dangerous, hidden spaces into sharp focus.",2008-12-12,870,920512,art,411,2.0,0.0,English,5
692,https://www.ted.com/talks/fields_wicker_miurin_learning_from_leadership_s_missing_manual,Learning from leadership's missing manual,"Leadership doesn't have a user's manual, but Fields Wicker-Miurin says stories of remarkable, local leaders are the next best thing. At a TED salon in London, she shares three.",2009-09-21,995,1351296,global issues,586,0.0,1.0,English,104
644,https://www.ted.com/talks/jacqueline_novogratz_a_third_way_to_think_about_aid,A third way to think about aid,"The debate over foreign aid often pits those who mistrust ""charity"" against those who mistrust reliance on the markets. Jacqueline Novogratz proposes a middle way she calls patient capital, with promising examples of entrepreneurial innovation driving social change.",2009-06-03,1024,570888,global issues,89,0.0,1.0,English,65
584,https://www.ted.com/talks/paul_collier_new_rules_for_rebuilding_a_broken_nation,New rules for rebuilding a broken nation,"Long conflict can wreck a country, leaving behind poverty and chaos. But what's the right way to help war-torn countries rebuild? At TED@State, Paul Collier explains the problems with current post-conflict aid plans, and suggests 3 ideas for a better approach.",2009-06-06,994,480042,global issues,240,1.0,1.0,English,65
598,https://www.ted.com/talks/stewart_brand_4_environmental_heresies,4 environmental 'heresies',"The man who helped usher in the environmental movement in the 1960s and '70s has been rethinking his positions on cities, nuclear power, genetic modification and geo-engineering. This talk at the US State Department is a foretaste of his major new book, sure to provoke widespread debate.",2009-06-03,1002,830604,global issues,111,1.0,2.0,English,65
620,https://www.ted.com/talks/hans_rosling_let_my_dataset_change_your_mindset,Let my dataset change your mindset,"Talking at the US State Department this summer, Hans Rosling uses his fascinating data-bubble software to burst myths about the developing world. Look for new analysis on China and the post-bailout world, mixed with classic data shows.",2009-06-04,1196,1971119,science,90,6.0,5.0,English,65
575,https://www.ted.com/talks/clay_shirky_how_social_media_can_make_history,How social media can make history,"While news from Iran streams to the world, Clay Shirky shows how Facebook, Twitter and TXTs help citizens in repressive regimes to report on real news, bypassing censors (however briefly). The end of top-down control of news is changing the nature of politics.",2009-06-03,948,2012324,technology,243,2.0,1.0,English,65
631,https://www.ted.com/talks/vishal_vaid_hypnotic_south_asian_improv_music,Hypnotic South Asian improv music,Vishal Vaid and his band explore a traditional South Asian musical form in this mesmerizing improv performance. Sit back and let his music transport you.,2006-02-09,814,492645,culture,523,,,English,35
445,https://www.ted.com/talks/joe_derisi_solving_medical_mysteries,Solving medical mysteries,"Biochemist Joe DeRisi talks about amazing new ways to diagnose viruses (and treat the illnesses they cause) using DNA. His work may help us understand malaria, SARS, avian flu -- and the 60 percent of everyday viral infections that go undiagnosed.",2006-02-02,965,508211,science,403,5.0,1.0,English,35
439,https://www.ted.com/talks/jamais_cascio_tools_for_a_better_world,Tools for a better world,We all want to make the world better -- but how? Jamais Cascio looks at some specific tools and techniques that can make a difference. It's a fascinating talk that might just inspire you to act.,2006-02-02,975,248539,technology,400,3.0,0.0,English,35
